order_item_id,order_id,product_id,quantity,unit_price,discount_amount
705165,93150,1007,1,38.00,0.00
705166,93150,1006,3,30.00,0.00
705167,93151,1006,1,28.50,1.50
705168,93152,1006,2,28.50,3.00
705169,93153,1007,1,38.00,0.00
705170,93154,1008,1,45.00,0.00
705171,93155,1002,2,64.80,14.40
705172,93156,1005,1,28.00,0.00
705173,93156,1008,1,45.00,0.00
705174,93157,1005,1,28.00,0.00
705175,93158,1012,1,14.00,0.00
705176,93158,1002,3,72.00,0.00
705177,93158,1005,1,28.00,0.00
705178,93158,1003,1,90.25,4.75
705179,93159,1006,1,27.00,3.00
705180,93160,1006,1,27.00,3.00
705181,93161,1010,1,24.00,0.00
705182,93162,1017,1,16.00,0.00
705183,93163,1017,1,15.20,0.80
705184,93164,1002,1,72.00,0.00
705185,93164,1007,2,36.10,3.80
705186,93165,1007,1,38.00,0.00
705187,93165,1008,1,45.00,0.00
705188,93165,1011,2,28.50,3.00
705189,93166,1007,1,34.20,3.80
705190,93167,1008,2,45.00,0.00
705191,93168,1010,1,24.00,0.00
705192,93168,1016,1,26.60,1.40
705193,93169,1010,1,22.80,1.20
705194,93170,1007,1,38.00,0.00
705195,93170,1010,2,24.00,0.00
705196,93171,1006,2,30.00,0.00
705197,93171,1013,2,8.00,0.00
705198,93172,1005,2,28.00,0.00
705199,93173,1003,2,95.00,0.00
705200,93173,1006,2,30.00,0.00
705201,93173,1009,1,24.70,1.30
705202,93174,1008,1,45.00,0.00
705203,93175,1007,1,38.00,0.00
705204,93176,1007,2,34.20,7.60
705205,93176,1015,1,30.40,1.60
705206,93177,1016,1,26.60,1.40
705207,93178,1013,2,8.00,0.00
705208,93179,1006,1,30.00,0.00
705209,93179,1008,1,45.00,0.00
705210,93180,1009,1,24.70,1.30
705211,93180,1007,1,38.00,0.00
705212,93181,1006,1,30.00,0.00
705213,93182,1002,1,72.00,0.00
705214,93182,1007,3,38.00,0.00
705215,93183,1018,1,34.00,0.00
705216,93184,1012,1,13.30,0.70
705217,93184,1007,1,36.10,1.90
705218,93185,1009,1,24.70,1.30
705219,93186,1006,1,30.00,0.00
705220,93187,1016,1,26.60,1.40
705221,93187,1008,3,42.75,6.75
705222,93188,1016,1,28.00,0.00
705223,93188,1015,3,30.40,4.80
705224,93189,1017,3,16.00,0.00
705225,93189,1004,1,110.00,0.00
705226,93190,1006,2,28.50,3.00
705227,93191,1016,1,26.60,1.40
705228,93192,1016,2,28.00,0.00
705229,93193,1010,2,24.00,0.00
705230,93193,1012,1,13.30,0.70
705231,93193,1007,3,38.00,0.00
705232,93193,1002,1,72.00,0.00
705233,93194,1001,1,58.50,6.50
705234,93195,1014,1,16.20,1.80
705235,93196,1010,1,24.00,0.00
705236,93196,1003,1,95.00,0.00
705237,93197,1006,1,30.00,0.00
705238,93197,1015,1,28.80,3.20
705239,93197,1018,1,30.60,3.40
705240,93198,1015,1,28.80,3.20
705241,93199,1007,1,34.20,3.80
705242,93199,1004,1,104.50,5.50
705243,93200,1005,1,28.00,0.00
705244,93200,1012,1,14.00,0.00
705245,93200,1016,1,25.20,2.80
705246,93201,1005,2,25.20,5.60
705247,93201,1002,1,72.00,0.00
705248,93202,1006,1,28.50,1.50
705249,93203,1010,2,22.80,2.40
705250,93203,1018,1,34.00,0.00
705251,93204,1010,3,24.00,0.00
705252,93204,1018,1,34.00,0.00
705253,93205,1017,2,16.00,0.00
705254,93205,1015,1,32.00,0.00
705255,93206,1005,3,28.00,0.00
705256,93207,1008,2,45.00,0.00
705257,93208,1006,1,30.00,0.00
705258,93209,1006,1,30.00,0.00
705259,93210,1017,1,15.20,0.80
705260,93210,1008,1,45.00,0.00
705261,93211,1010,1,22.80,1.20
705262,93212,1012,1,14.00,0.00
705263,93213,1013,1,8.00,0.00
705264,93214,1012,1,14.00,0.00
705265,93215,1007,1,38.00,0.00
705266,93216,1012,2,14.00,0.00
705267,93216,1008,2,45.00,0.00
705268,93216,1006,1,30.00,0.00
705269,93217,1012,1,14.00,0.00
705270,93218,1015,1,32.00,0.00
705271,93219,1013,1,8.00,0.00
705272,93220,1012,3,14.00,0.00
705273,93221,1010,1,24.00,0.00
705274,93222,1012,2,14.00,0.00
705275,93223,1016,1,28.00,0.00
705276,93223,1012,1,12.60,1.40
705277,93224,1012,1,12.60,1.40
705278,93225,1007,1,36.10,1.90
705279,93225,1011,1,30.00,0.00
705280,93225,1005,2,28.00,0.00
705281,93226,1002,1,72.00,0.00
705282,93226,1018,1,34.00,0.00
705283,93227,1007,1,34.20,3.80
705284,93227,1015,1,32.00,0.00
705285,93228,1015,1,32.00,0.00
705286,93228,1016,2,28.00,0.00
705287,93229,1004,2,110.00,0.00
705288,93229,1015,1,30.40,1.60
705289,93230,1014,1,17.10,0.90
705290,93231,1010,1,21.60,2.40
705291,93231,1005,1,28.00,0.00
705292,93232,1009,1,26.00,0.00
705293,93233,1010,1,24.00,0.00
705294,93233,1006,1,30.00,0.00
705295,93234,1007,1,34.20,3.80
705296,93235,1010,1,22.80,1.20
705297,93235,1007,1,36.10,1.90
705298,93236,1018,1,34.00,0.00
705299,93236,1006,2,30.00,0.00
705300,93237,1013,3,8.00,0.00
705301,93237,1005,1,28.00,0.00
705302,93238,1011,1,30.00,0.00
705303,93238,1004,1,110.00,0.00
705304,93239,1004,2,104.50,11.00
705305,93240,1008,1,45.00,0.00
705306,93241,1005,1,28.00,0.00
705307,93241,1006,2,30.00,0.00
705308,93242,1006,1,28.50,1.50
705309,93243,1009,2,26.00,0.00
705310,93244,1006,1,30.00,0.00
705311,93245,1006,1,30.00,0.00
705312,93246,1010,1,24.00,0.00
705313,93247,1006,1,30.00,0.00
705314,93248,1004,1,110.00,0.00
705315,93249,1012,1,13.30,0.70
705316,93249,1014,1,17.10,0.90
705317,93250,1006,1,28.50,1.50
705318,93251,1007,1,38.00,0.00
705319,93252,1016,1,28.00,0.00
705320,93252,1013,1,7.60,0.40
705321,93252,1009,1,26.00,0.00
705322,93253,1016,2,25.20,5.60
705323,93254,1015,1,32.00,0.00
705324,93254,1006,2,30.00,0.00
705325,93254,1012,1,14.00,0.00
705326,93255,1010,1,24.00,0.00
705327,93256,1013,1,8.00,0.00
705328,93257,1008,1,45.00,0.00
705329,93257,1012,1,13.30,0.70
705330,93258,1012,1,14.00,0.00
705331,93259,1011,1,30.00,0.00
705332,93260,1006,2,30.00,0.00
705333,93260,1010,2,22.80,2.40
705334,93261,1004,1,99.00,11.00
705335,93261,1006,1,30.00,0.00
705336,93262,1013,2,8.00,0.00
705337,93263,1011,2,30.00,0.00
705338,93263,1012,1,14.00,0.00
705339,93264,1009,1,24.70,1.30
705340,93264,1005,1,25.20,2.80
705341,93265,1007,1,38.00,0.00
705342,93265,1005,1,28.00,0.00
705343,93266,1007,1,38.00,0.00
705344,93267,1014,1,17.10,0.90
705345,93267,1006,1,30.00,0.00
705346,93268,1016,1,26.60,1.40
705347,93269,1013,2,8.00,0.00
705348,93270,1015,1,32.00,0.00
705349,93270,1006,2,30.00,0.00
705350,93271,1017,1,15.20,0.80
705351,93272,1003,1,95.00,0.00
705352,93272,1006,1,30.00,0.00
705353,93273,1006,1,30.00,0.00
705354,93273,1008,1,45.00,0.00
705355,93274,1006,1,30.00,0.00
705356,93275,1011,1,30.00,0.00
705357,93275,1006,1,30.00,0.00
705358,93275,1016,1,28.00,0.00
705359,93276,1013,1,8.00,0.00
705360,93277,1015,1,32.00,0.00
705361,93278,1015,2,32.00,0.00
705362,93278,1011,1,28.50,1.50
705363,93279,1017,1,16.00,0.00
705364,93280,1008,3,45.00,0.00
705365,93281,1018,1,32.30,1.70
705366,93281,1006,1,30.00,0.00
705367,93282,1018,1,32.30,1.70
705368,93283,1008,1,45.00,0.00
705369,93283,1006,1,30.00,0.00
705370,93283,1007,2,38.00,0.00
705371,93284,1003,1,95.00,0.00
705372,93284,1008,1,45.00,0.00
705373,93284,1018,3,34.00,0.00
705374,93285,1005,3,26.60,4.20
705375,93286,1006,2,30.00,0.00
705376,93287,1010,1,24.00,0.00
705377,93287,1005,1,28.00,0.00
705378,93288,1015,2,32.00,0.00
705379,93288,1003,2,90.25,9.50
705380,93288,1005,1,28.00,0.00
705381,93289,1001,3,65.00,0.00
705382,93290,1007,1,38.00,0.00
705383,93291,1005,1,28.00,0.00
705384,93292,1017,2,16.00,0.00
705385,93293,1009,1,24.70,1.30
705386,93293,1006,1,30.00,0.00
705387,93293,1007,1,38.00,0.00
705388,93294,1009,1,24.70,1.30
705389,93295,1007,1,38.00,0.00
705390,93295,1013,1,7.60,0.40
705391,93296,1010,1,24.00,0.00
705392,93297,1009,1,26.00,0.00
705393,93298,1001,1,65.00,0.00
705394,93299,1005,1,28.00,0.00
705395,93299,1014,1,17.10,0.90
705396,93299,1007,3,34.20,11.40
705397,93300,1003,1,85.50,9.50
705398,93300,1011,1,30.00,0.00
705399,93301,1008,1,45.00,0.00
705400,93302,1007,1,38.00,0.00
705401,93302,1006,1,30.00,0.00
705402,93303,1012,1,14.00,0.00
705403,93304,1008,1,45.00,0.00
705404,93305,1015,1,30.40,1.60
705405,93306,1002,1,72.00,0.00
705406,93306,1010,1,24.00,0.00
705407,93307,1005,1,28.00,0.00
705408,93307,1016,1,28.00,0.00
705409,93308,1003,1,90.25,4.75
705410,93308,1010,2,24.00,0.00
705411,93308,1005,1,28.00,0.00
705412,93309,1014,1,18.00,0.00
705413,93310,1013,3,8.00,0.00
705414,93311,1013,1,8.00,0.00
705415,93312,1007,1,36.10,1.90
705416,93312,1012,1,14.00,0.00
705417,93313,1011,1,30.00,0.00
705418,93314,1008,2,40.50,9.00
705419,93314,1005,1,28.00,0.00
705420,93314,1009,1,24.70,1.30
705421,93315,1004,1,110.00,0.00
705422,93316,1013,1,8.00,0.00
705423,93317,1015,1,32.00,0.00
705424,93318,1001,1,65.00,0.00
705425,93319,1008,1,45.00,0.00
705426,93319,1015,1,32.00,0.00
705427,93320,1012,1,13.30,0.70
705428,93321,1005,1,26.60,1.40
705429,93322,1010,1,24.00,0.00
705430,93322,1016,1,28.00,0.00
705431,93323,1001,1,65.00,0.00
705432,93323,1013,1,8.00,0.00
705433,93323,1012,1,14.00,0.00
705434,93324,1010,1,21.60,2.40
705435,93324,1015,1,32.00,0.00
705436,93324,1012,2,13.30,1.40
705437,93325,1015,1,32.00,0.00
705438,93325,1012,3,14.00,0.00
705439,93325,1017,1,16.00,0.00
705440,93326,1016,1,28.00,0.00
705441,93326,1004,1,110.00,0.00
705442,93327,1005,1,26.60,1.40
705443,93328,1005,2,28.00,0.00
705444,93329,1008,1,40.50,4.50
705445,93330,1012,1,14.00,0.00
705446,93330,1006,2,30.00,0.00
705447,93330,1016,1,28.00,0.00
705448,93331,1014,1,18.00,0.00
705449,93332,1014,1,18.00,0.00
705450,93333,1006,2,30.00,0.00
705451,93333,1013,1,8.00,0.00
705452,93334,1006,1,28.50,1.50
705453,93335,1011,1,30.00,0.00
705454,93335,1012,1,13.30,0.70
705455,93336,1006,1,30.00,0.00
705456,93337,1010,1,24.00,0.00
705457,93338,1013,1,7.60,0.40
705458,93338,1009,1,26.00,0.00
705459,93339,1004,1,110.00,0.00
705460,93340,1017,1,14.40,1.60
705461,93340,1010,3,24.00,0.00
705462,93341,1007,1,38.00,0.00
705463,93342,1008,1,45.00,0.00
705464,93342,1012,1,14.00,0.00
705465,93343,1002,1,64.80,7.20
705466,93344,1012,1,14.00,0.00
705467,93344,1005,1,28.00,0.00
705468,93345,1017,1,16.00,0.00
705469,93346,1012,1,14.00,0.00
705470,93347,1001,1,65.00,0.00
705471,93348,1005,1,28.00,0.00
705472,93349,1007,1,38.00,0.00
705473,93350,1017,1,16.00,0.00
705474,93350,1015,1,30.40,1.60
705475,93350,1002,2,72.00,0.00
705476,93351,1009,2,26.00,0.00
705477,93351,1013,1,7.60,0.40
705478,93351,1014,2,16.20,3.60
705479,93352,1010,1,24.00,0.00
705480,93353,1013,1,7.20,0.80
705481,93354,1012,1,14.00,0.00
705482,93355,1006,1,28.50,1.50
705483,93356,1018,1,34.00,0.00
705484,93357,1003,2,95.00,0.00
705485,93357,1015,1,30.40,1.60
705486,93357,1007,1,38.00,0.00
705487,93358,1006,1,28.50,1.50
705488,93359,1006,1,30.00,0.00
705489,93360,1002,1,72.00,0.00
705490,93361,1014,1,18.00,0.00
705491,93362,1015,1,32.00,0.00
705492,93362,1016,1,28.00,0.00
705493,93363,1009,1,26.00,0.00
705494,93364,1005,1,28.00,0.00
705495,93364,1012,1,13.30,0.70
705496,93365,1014,3,18.00,0.00
705497,93365,1017,1,16.00,0.00
705498,93366,1012,1,13.30,0.70
705499,93367,1001,1,65.00,0.00
705500,93367,1002,3,72.00,0.00
705501,93367,1006,1,30.00,0.00
705502,93368,1008,2,42.75,4.50
705503,93369,1010,3,24.00,0.00
705504,93369,1012,1,14.00,0.00
705505,93370,1016,2,26.60,2.80
705506,93371,1007,2,38.00,0.00
705507,93372,1013,1,8.00,0.00
705508,93373,1016,1,28.00,0.00
705509,93374,1001,1,65.00,0.00
705510,93375,1014,1,18.00,0.00
705511,93376,1013,2,8.00,0.00
705512,93377,1010,1,22.80,1.20
705513,93377,1002,1,72.00,0.00
705514,93377,1005,1,28.00,0.00
705515,93378,1012,1,14.00,0.00
705516,93378,1015,1,32.00,0.00
705517,93379,1013,1,8.00,0.00
705518,93379,1008,1,45.00,0.00
705519,93380,1007,1,38.00,0.00
705520,93380,1001,1,61.75,3.25
705521,93380,1017,1,16.00,0.00
705522,93381,1007,3,38.00,0.00
705523,93381,1005,1,28.00,0.00
705524,93382,1010,1,22.80,1.20
705525,93383,1016,1,26.60,1.40
705526,93383,1001,1,61.75,3.25
705527,93383,1007,2,34.20,7.60
705528,93384,1007,1,38.00,0.00
705529,93385,1002,1,72.00,0.00
705530,93386,1013,1,7.60,0.40
705531,93387,1011,1,30.00,0.00
705532,93387,1009,1,26.00,0.00
705533,93388,1015,2,32.00,0.00
705534,93388,1012,1,13.30,0.70
705535,93389,1006,1,30.00,0.00
705536,93389,1012,1,14.00,0.00
705537,93389,1002,1,72.00,0.00
705538,93390,1003,3,95.00,0.00
705539,93390,1006,1,28.50,1.50
705540,93390,1001,1,58.50,6.50
705541,93391,1012,1,14.00,0.00
705542,93392,1013,1,7.20,0.80
705543,93393,1011,1,30.00,0.00
705544,93393,1009,2,26.00,0.00
705545,93394,1005,2,28.00,0.00
705546,93394,1017,1,16.00,0.00
705547,93395,1009,1,24.70,1.30
705548,93395,1017,1,16.00,0.00
705549,93396,1010,1,24.00,0.00
705550,93396,1005,1,28.00,0.00
705551,93396,1012,1,14.00,0.00
705552,93397,1006,2,27.00,6.00
705553,93398,1006,3,28.50,4.50
705554,93399,1007,1,38.00,0.00
705555,93400,1009,2,23.40,5.20
705556,93401,1015,1,30.40,1.60
705557,93401,1018,1,34.00,0.00
705558,93401,1008,1,42.75,2.25
705559,93401,1013,3,8.00,0.00
705560,93402,1001,2,61.75,6.50
705561,93402,1008,1,45.00,0.00
705562,93403,1005,2,28.00,0.00
705563,93403,1004,1,104.50,5.50
705564,93404,1014,1,17.10,0.90
705565,93404,1017,3,16.00,0.00
705566,93405,1003,2,85.50,19.00
705567,93405,1015,1,32.00,0.00
705568,93406,1014,1,18.00,0.00
705569,93406,1004,1,99.00,11.00
705570,93407,1005,1,25.20,2.80
705571,93408,1016,1,28.00,0.00
705572,93408,1005,2,28.00,0.00
705573,93408,1007,1,38.00,0.00
705574,93409,1007,2,38.00,0.00
705575,93409,1001,1,65.00,0.00
705576,93410,1011,2,30.00,0.00
705577,93411,1008,1,42.75,2.25
705578,93411,1007,1,38.00,0.00
705579,93412,1007,1,38.00,0.00
705580,93412,1014,1,17.10,0.90
705581,93412,1006,2,30.00,0.00
705582,93413,1018,1,32.30,1.70
705583,93414,1009,3,26.00,0.00
705584,93415,1016,1,28.00,0.00
705585,93416,1011,1,27.00,3.00
705586,93416,1013,1,7.60,0.40
705587,93417,1005,3,28.00,0.00
705588,93418,1007,2,38.00,0.00
705589,93419,1011,1,30.00,0.00
705590,93419,1014,2,18.00,0.00
705591,93420,1013,1,7.60,0.40
705592,93420,1007,1,38.00,0.00
705593,93421,1005,1,28.00,0.00
705594,93421,1011,1,28.50,1.50
705595,93421,1010,3,24.00,0.00
705596,93422,1016,2,28.00,0.00
705597,93423,1002,1,68.40,3.60
705598,93423,1007,1,38.00,0.00
705599,93424,1010,1,22.80,1.20
705600,93424,1013,1,8.00,0.00
705601,93425,1015,1,32.00,0.00
705602,93426,1005,1,28.00,0.00
705603,93426,1007,1,38.00,0.00
705604,93427,1008,3,45.00,0.00
705605,93428,1014,1,18.00,0.00
705606,93428,1007,1,38.00,0.00
705607,93429,1010,1,24.00,0.00
705608,93430,1013,1,8.00,0.00
705609,93430,1014,1,17.10,0.90
705610,93431,1008,1,45.00,0.00
705611,93432,1017,1,16.00,0.00
705612,93433,1013,1,7.20,0.80
705613,93433,1003,1,90.25,4.75
705614,93434,1016,1,26.60,1.40
705615,93435,1009,2,26.00,0.00
705616,93436,1008,2,45.00,0.00
705617,93437,1010,2,22.80,2.40
705618,93438,1008,3,45.00,0.00
705619,93439,1015,1,32.00,0.00
705620,93439,1005,1,28.00,0.00
705621,93440,1014,1,18.00,0.00
705622,93440,1008,1,45.00,0.00
705623,93441,1009,1,26.00,0.00
705624,93441,1002,2,72.00,0.00
705625,93442,1017,1,16.00,0.00
705626,93443,1006,1,30.00,0.00
705627,93444,1006,1,28.50,1.50
705628,93444,1008,1,45.00,0.00
705629,93445,1008,2,45.00,0.00
705630,93445,1005,2,25.20,5.60
705631,93446,1009,1,26.00,0.00
705632,93447,1016,1,28.00,0.00
705633,93447,1001,2,58.50,13.00
705634,93448,1011,1,30.00,0.00
705635,93449,1014,1,18.00,0.00
705636,93449,1016,2,28.00,0.00
705637,93449,1017,2,16.00,0.00
705638,93450,1008,1,42.75,2.25
705639,93451,1007,1,34.20,3.80
705640,93452,1004,1,110.00,0.00
705641,93453,1013,2,7.20,1.60
705642,93454,1005,1,25.20,2.80
705643,93454,1012,1,13.30,0.70
705644,93454,1007,2,38.00,0.00
705645,93455,1013,1,8.00,0.00
705646,93456,1008,2,45.00,0.00
705647,93456,1002,1,72.00,0.00
705648,93457,1017,3,15.20,2.40
705649,93457,1008,2,42.75,4.50
705650,93458,1015,2,28.80,6.40
705651,93458,1006,2,30.00,0.00
705652,93459,1006,2,27.00,6.00
705653,93459,1007,1,36.10,1.90
705654,93460,1010,1,22.80,1.20
705655,93460,1009,1,26.00,0.00
705656,93460,1018,1,32.30,1.70
705657,93461,1009,1,26.00,0.00
705658,93461,1006,2,30.00,0.00
705659,93461,1008,1,42.75,2.25
705660,93462,1016,1,28.00,0.00
705661,93463,1008,1,45.00,0.00
705662,93464,1012,1,13.30,0.70
705663,93465,1018,1,34.00,0.00
705664,93465,1007,1,38.00,0.00
705665,93465,1009,1,26.00,0.00
705666,93466,1007,1,38.00,0.00
705667,93466,1010,2,24.00,0.00
705668,93467,1001,1,65.00,0.00
705669,93468,1006,1,30.00,0.00
705670,93469,1008,1,45.00,0.00
705671,93469,1017,3,15.20,2.40
705672,93470,1013,2,7.20,1.60
705673,93471,1012,1,14.00,0.00
705674,93472,1014,1,18.00,0.00
705675,93473,1007,1,36.10,1.90
705676,93473,1005,2,28.00,0.00
705677,93474,1017,1,15.20,0.80
705678,93475,1014,1,18.00,0.00
705679,93475,1008,1,45.00,0.00
705680,93475,1007,1,38.00,0.00
705681,93476,1003,1,95.00,0.00
705682,93477,1013,1,7.60,0.40
705683,93477,1006,2,30.00,0.00
705684,93477,1012,1,13.30,0.70
705685,93477,1005,1,28.00,0.00
705686,93478,1005,3,26.60,4.20
705687,93478,1017,1,16.00,0.00
705688,93479,1006,1,28.50,1.50
705689,93479,1014,1,18.00,0.00
705690,93480,1004,1,104.50,5.50
705691,93480,1011,1,30.00,0.00
705692,93481,1018,1,34.00,0.00
705693,93481,1007,1,38.00,0.00
705694,93482,1010,1,21.60,2.40
705695,93482,1008,1,45.00,0.00
705696,93483,1006,1,30.00,0.00
705697,93484,1007,1,38.00,0.00
705698,93485,1001,1,61.75,3.25
705699,93486,1012,1,13.30,0.70
705700,93486,1008,1,42.75,2.25
705701,93487,1011,3,30.00,0.00
705702,93487,1001,2,65.00,0.00
705703,93488,1001,1,58.50,6.50
705704,93489,1010,3,21.60,7.20
705705,93489,1005,1,26.60,1.40
705706,93490,1001,1,65.00,0.00
705707,93490,1011,1,30.00,0.00
705708,93491,1006,1,30.00,0.00
705709,93492,1006,2,30.00,0.00
705710,93493,1013,1,8.00,0.00
705711,93494,1007,1,34.20,3.80
705712,93495,1012,1,13.30,0.70
705713,93496,1009,1,26.00,0.00
705714,93497,1012,1,13.30,0.70
705715,93498,1010,1,24.00,0.00
705716,93499,1010,1,24.00,0.00
705717,93500,1018,1,34.00,0.00
705718,93501,1006,1,28.50,1.50
705719,93502,1008,1,45.00,0.00
705720,93503,1016,1,26.60,1.40
705721,93503,1005,1,28.00,0.00
705722,93504,1011,1,30.00,0.00
705723,93505,1006,1,30.00,0.00
705724,93506,1004,1,110.00,0.00
705725,93506,1006,1,30.00,0.00
705726,93507,1006,1,28.50,1.50
705727,93508,1016,1,28.00,0.00
705728,93508,1015,1,30.40,1.60
705729,93509,1004,1,110.00,0.00
705730,93510,1007,1,38.00,0.00
705731,93511,1006,1,30.00,0.00
705732,93512,1006,1,30.00,0.00
705733,93513,1015,2,32.00,0.00
705734,93513,1014,1,17.10,0.90
705735,93513,1016,2,28.00,0.00
705736,93514,1016,1,28.00,0.00
705737,93515,1011,1,30.00,0.00
705738,93516,1002,1,72.00,0.00
705739,93517,1007,1,36.10,1.90
705740,93518,1001,1,65.00,0.00
705741,93519,1008,1,45.00,0.00
705742,93520,1007,1,38.00,0.00
705743,93520,1017,1,16.00,0.00
705744,93520,1006,1,30.00,0.00
705745,93521,1014,1,18.00,0.00
705746,93521,1006,1,30.00,0.00
705747,93521,1005,1,28.00,0.00
705748,93522,1007,1,38.00,0.00
705749,93523,1013,1,8.00,0.00
705750,93524,1013,1,8.00,0.00
705751,93525,1007,2,38.00,0.00
705752,93526,1004,2,110.00,0.00
705753,93527,1009,2,26.00,0.00
705754,93527,1004,1,110.00,0.00
705755,93528,1016,2,28.00,0.00
705756,93529,1008,1,45.00,0.00
705757,93529,1007,1,38.00,0.00
705758,93530,1010,2,22.80,2.40
705759,93531,1010,1,24.00,0.00
705760,93532,1002,1,72.00,0.00
705761,93533,1005,1,28.00,0.00
705762,93534,1005,2,28.00,0.00
705763,93534,1009,1,23.40,2.60
705764,93535,1016,1,28.00,0.00
705765,93536,1012,1,14.00,0.00
705766,93536,1004,1,110.00,0.00
705767,93536,1011,1,30.00,0.00
705768,93536,1008,1,45.00,0.00
705769,93537,1012,1,14.00,0.00
705770,93538,1017,3,16.00,0.00
705771,93538,1013,2,8.00,0.00
705772,93539,1018,1,34.00,0.00
705773,93539,1009,1,24.70,1.30
705774,93539,1014,2,18.00,0.00
705775,93539,1007,2,38.00,0.00
705776,93540,1005,1,25.20,2.80
705777,93540,1009,1,26.00,0.00
705778,93540,1010,1,24.00,0.00
705779,93541,1007,1,34.20,3.80
705780,93542,1014,1,18.00,0.00
705781,93542,1011,3,28.50,4.50
705782,93543,1013,2,8.00,0.00
705783,93544,1014,1,17.10,0.90
705784,93544,1002,1,72.00,0.00
705785,93544,1005,2,28.00,0.00
705786,93544,1009,2,23.40,5.20
705787,93545,1011,1,30.00,0.00
705788,93546,1013,1,7.60,0.40
705789,93547,1009,2,26.00,0.00
705790,93548,1008,1,40.50,4.50
705791,93549,1017,2,15.20,1.60
705792,93549,1014,2,18.00,0.00
705793,93550,1013,2,8.00,0.00
705794,93551,1005,1,28.00,0.00
705795,93552,1005,1,28.00,0.00
705796,93552,1007,1,38.00,0.00
705797,93553,1011,1,30.00,0.00
705798,93554,1014,1,16.20,1.80
705799,93554,1017,1,16.00,0.00
705800,93555,1007,2,36.10,3.80
705801,93555,1006,1,30.00,0.00
705802,93556,1008,2,42.75,4.50
705803,93557,1006,1,30.00,0.00
705804,93557,1009,1,26.00,0.00
705805,93558,1012,1,14.00,0.00
705806,93559,1015,2,32.00,0.00
705807,93559,1002,1,68.40,3.60
705808,93559,1001,1,65.00,0.00
705809,93560,1008,1,42.75,2.25
705810,93561,1007,1,38.00,0.00
705811,93561,1018,1,30.60,3.40
705812,93561,1017,1,15.20,0.80
705813,93561,1003,1,95.00,0.00
705814,93562,1007,2,36.10,3.80
705815,93562,1011,1,30.00,0.00
705816,93563,1015,1,32.00,0.00
705817,93564,1012,1,14.00,0.00
705818,93564,1005,1,26.60,1.40
705819,93564,1001,1,65.00,0.00
705820,93565,1010,1,24.00,0.00
705821,93565,1007,2,36.10,3.80
705822,93566,1005,1,26.60,1.40
705823,93567,1009,1,26.00,0.00
705824,93567,1002,2,72.00,0.00
705825,93568,1007,1,38.00,0.00
705826,93568,1005,2,28.00,0.00
705827,93568,1003,1,95.00,0.00
705828,93568,1009,1,26.00,0.00
705829,93569,1007,2,38.00,0.00
705830,93570,1012,1,14.00,0.00
705831,93571,1013,1,8.00,0.00
705832,93572,1017,1,16.00,0.00
705833,93573,1008,1,45.00,0.00
705834,93574,1014,2,17.10,1.80
705835,93575,1009,1,26.00,0.00
705836,93575,1006,1,30.00,0.00
705837,93575,1012,1,14.00,0.00
705838,93576,1013,1,7.20,0.80
